province_id,province,amphoe_id,area_id,amphoe,romanized_amphoe,amphoe_short,romanized_amphoe_short
72,สุพรรณบุรี,7201,72010000,อำเภอเมืองสุพรรณบุรี,Amphoe Mueang Suphan Buri,เมืองสุพรรณบุรี,Mueang Suphan Buri
72,สุพรรณบุรี,7202,72020000,อำเภอเดิมบางนางบวช,Amphoe Doem Bang Nang Buat,เดิมบางนางบวช,Doem Bang Nang Buat
72,สุพรรณบุรี,7203,72030000,อำเภอด่านช้าง,Amphoe Dan Chang,ด่านช้าง,Dan Chang
72,สุพรรณบุรี,7204,72040000,อำเภอบางปลาม้า,Amphoe Bang Pla Ma,บางปลาม้า,Bang Pla Ma
72,สุพรรณบุรี,7205,72050000,อำเภอศรีประจันต์,Amphoe Si Prachan,ศรีประจันต์,Si Prachan
72,สุพรรณบุรี,7206,72060000,อำเภอดอนเจดีย์,Amphoe Don Chedi,ดอนเจดีย์,Don Chedi
72,สุพรรณบุรี,7207,72070000,อำเภอสองพี่น้อง,Amphoe Song Phi Nong,สองพี่น้อง,Song Phi Nong
72,สุพรรณบุรี,7208,72080000,อำเภอสามชุก,Amphoe Sam Chuk,สามชุก,Sam Chuk
72,สุพรรณบุรี,7209,72090000,อำเภออู่ทอง,Amphoe U Thong,อู่ทอง,U Thong
72,สุพรรณบุรี,7210,72100000,อำเภอหนองหญ้าไซ,Amphoe Nong Ya Sai,หนองหญ้าไซ,Nong Ya Sai
73,นครปฐม,7301,73010000,อำเภอเมืองนครปฐม,Amphoe Mueang Nakhon Pathom,เมืองนครปฐม,Mueang Nakhon Pathom
73,นครปฐม,7302,73020000,อำเภอกำแพงแสน,Amphoe Kamphaeng Saen,กำแพงแสน,Kamphaeng Saen
73,นครปฐม,7303,73030000,อำเภอนครชัยศรี,Amphoe Nakhon Chai Si,นครชัยศรี,Nakhon Chai Si
73,นครปฐม,7304,73040000,อำเภอดอนตูม,Amphoe Don Tum,ดอนตูม,Don Tum
73,นครปฐม,7305,73050000,อำเภอบางเลน,Amphoe Bang Len,บางเลน,Bang Len
73,นครปฐม,7306,73060000,อำเภอสามพราน,Amphoe Sam Phran,สามพราน,Sam Phran
73,นครปฐม,7307,73070000,อำเภอพุทธมณฑล,Amphoe Phutthamonthon,พุทธมณฑล,Phutthamonthon
74,สมุทรสาคร,7401,74010000,อำเภอเมืองสมุทรสาคร,Amphoe Mueang Samut Sakhon,เมืองสมุทรสาคร,Mueang Samut Sakhon
74,สมุทรสาคร,7402,74020000,อำเภอกระทุ่มแบน,Amphoe Krathum Baen,กระทุ่มแบน,Krathum Baen
74,สมุทรสาคร,7403,74030000,อำเภอบ้านแพ้ว,Amphoe Ban Phaeo,บ้านแพ้ว,Ban Phaeo
75,สมุทรสงคราม,7501,75010000,อำเภอเมืองสมุทรสงคราม,Amphoe Mueang Samut Songkhram,เมืองสมุทรสงคราม,Mueang Samut Songkhram
75,สมุทรสงคราม,7502,75020000,อำเภอบางคนที,Amphoe Bang Khonthi,บางคนที,Bang Khonthi
75,สมุทรสงคราม,7503,75030000,อำเภออัมพวา,Amphoe Amphawa,อัมพวา,Amphawa
76,เพชรบุรี,7601,76010000,อำเภอเมืองเพชรบุรี,Amphoe Mueang Phetchaburi,เมืองเพชรบุรี,Mueang Phetchaburi
76,เพชรบุรี,7602,76020000,อำเภอเขาย้อย,Amphoe Khao Yoi,เขาย้อย,Khao Yoi
76,เพชรบุรี,7603,76030000,อำเภอหนองหญ้าปล้อง,Amphoe Nong Ya Plong,หนองหญ้าปล้อง,Nong Ya Plong
76,เพชรบุรี,7604,76040000,อำเภอชะอำ,Amphoe Cha-am,ชะอำ,Cha-am
76,เพชรบุรี,7605,76050000,อำเภอท่ายาง,Amphoe Tha Yang,ท่ายาง,Tha Yang
76,เพชรบุรี,7606,76060000,อำเภอบ้านลาด,Amphoe Ban Lat,บ้านลาด,Ban Lat
76,เพชรบุรี,7607,76070000,อำเภอบ้านแหลม,Amphoe Ban Laem,บ้านแหลม,Ban Laem
76,เพชรบุรี,7608,76080000,อำเภอแก่งกระจาน,Amphoe Kaeng Krachan,แก่งกระจาน,Kaeng Krachan
77,ประจวบคีรีขันธ์,7701,77010000,อำเภอเมืองประจวบคีรีขันธ์,Amphoe Mueang Prachuap Khiri Khan,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan
77,ประจวบคีรีขันธ์,7702,77020000,อำเภอกุยบุรี,Amphoe Kui Buri,กุยบุรี,Kui Buri
77,ประจวบคีรีขันธ์,7703,77030000,อำเภอทับสะแก,Amphoe Thap Sakae,ทับสะแก,Thap Sakae
77,ประจวบคีรีขันธ์,7704,77040000,อำเภอบางสะพาน,Amphoe Bang Saphan,บางสะพาน,Bang Saphan
77,ประจวบคีรีขันธ์,7705,77050000,อำเภอบางสะพานน้อย,Amphoe Bang Saphan Noi,บางสะพานน้อย,Bang Saphan Noi
77,ประจวบคีรีขันธ์,7706,77060000,อำเภอปราณบุรี,Amphoe Pran Buri,ปราณบุรี,Pran Buri
77,ประจวบคีรีขันธ์,7707,77070000,อำเภอหัวหิน,Amphoe Hua Hin,หัวหิน,Hua Hin
77,ประจวบคีรีขันธ์,7708,77080000,อำเภอสามร้อยยอด,Amphoe Sam Roi Yot,สามร้อยยอด,Sam Roi Yot
80,นครศรีธรรมราช,8001,80010000,อำเภอเมืองนครศรีธรรมราช,Amphoe Mueang Nakhon Si Thammarat,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat
80,นครศรีธรรมราช,8002,80020000,อำเภอพรหมคีรี,Amphoe Phrom  Khiri,พรหมคีรี,Phrom  Khiri
80,นครศรีธรรมราช,8003,80030000,อำเภอลานสกา,Amphoe Lan Saka,ลานสกา,Lan Saka
80,นครศรีธรรมราช,8004,80040000,อำเภอฉวาง,Amphoe Chawang,ฉวาง,Chawang
80,นครศรีธรรมราช,8005,80050000,อำเภอพิปูน,Amphoe Phipun,พิปูน,Phipun
80,นครศรีธรรมราช,8006,80060000,อำเภอเชียรใหญ่,Amphoe Chian Yai,เชียรใหญ่,Chian Yai
80,นครศรีธรรมราช,8007,80070000,อำเภอชะอวด,Amphoe Cha-uat,ชะอวด,Cha-uat
80,นครศรีธรรมราช,8008,80080000,อำเภอท่าศาลา,Amphoe Tha Sala,ท่าศาลา,Tha Sala
80,นครศรีธรรมราช,8009,80090000,อำเภอทุ่งสง,Amphoe Thung Song,ทุ่งสง,Thung Song
80,นครศรีธรรมราช,8010,80100000,อำเภอนาบอน,Amphoe Na Bon,นาบอน,Na Bon
80,นครศรีธรรมราช,8011,80110000,อำเภอทุ่งใหญ่,Amphoe Thung Yai,ทุ่งใหญ่,Thung Yai
80,นครศรีธรรมราช,8012,80120000,อำเภอปากพนัง,Amphoe Pak Phanang,ปากพนัง,Pak Phanang
80,นครศรีธรรมราช,8013,80130000,อำเภอร่อนพิบูลย์,Amphoe Ron Phibun,ร่อนพิบูลย์,Ron Phibun
80,นครศรีธรรมราช,8014,80140000,อำเภอสิชล,Amphoe Sichon,สิชล,Sichon
80,นครศรีธรรมราช,8015,80150000,อำเภอขนอม,Amphoe Khanom,ขนอม,Khanom
80,นครศรีธรรมราช,8016,80160000,อำเภอหัวไทร,Amphoe Hua Sai,หัวไทร,Hua Sai
80,นครศรีธรรมราช,8017,80170000,อำเภอบางขัน,Amphoe Bang Khan,บางขัน,Bang Khan
80,นครศรีธรรมราช,8018,80180000,อำเภอถ้ำพรรณรา,Amphoe Tham Phannara,ถ้ำพรรณรา,Tham Phannara
80,นครศรีธรรมราช,8019,80190000,อำเภอจุฬาภรณ์,Amphoe Chulabhorn,จุฬาภรณ์,Chulabhorn
80,นครศรีธรรมราช,8020,80200000,อำเภอพระพรหม,Amphoe Phra Phrom,พระพรหม,Phra Phrom
80,นครศรีธรรมราช,8021,80210000,อำเภอนบพิตำ,Amphoe Nopphitam,นบพิตำ,Nopphitam
80,นครศรีธรรมราช,8022,80220000,อำเภอช้างกลาง,Amphoe Chang Klang,ช้างกลาง,Chang Klang
81,กระบี่,8101,81010000,อำเภอเมืองกระบี่,Amphoe Mueang Krabi,เมืองกระบี่,Mueang Krabi
81,กระบี่,8102,81020000,อำเภอเขาพนม,Amphoe Khao Phanom,เขาพนม,Khao Phanom
81,กระบี่,8103,81030000,อำเภอเกาะลันตา,Amphoe Ko Lanta,เกาะลันตา,Ko Lanta
81,กระบี่,8104,81040000,อำเภอคลองท่อม,Amphoe Khlong Thom,คลองท่อม,Khlong Thom
81,กระบี่,8105,81050000,อำเภออ่าวลึก,Amphoe Ao Luek,อ่าวลึก,Ao Luek
81,กระบี่,8106,81060000,อำเภอปลายพระยา,Amphoe Plai Phraya,ปลายพระยา,Plai Phraya
81,กระบี่,8107,81070000,อำเภอลำทับ,Amphoe Lam Thap,ลำทับ,Lam Thap
81,กระบี่,8108,81080000,อำเภอเหนือคลอง,Amphoe Nuea Khlong,เหนือคลอง,Nuea Khlong
82,พังงา,8201,82010000,อำเภอเมืองพังงา,Amphoe Mueang Phangnga,เมืองพังงา,Mueang Phangnga
82,พังงา,8202,82020000,อำเภอเกาะยาว,Amphoe Ko Yao,เกาะยาว,Ko Yao
82,พังงา,8203,82030000,อำเภอกะปง,Amphoe Kapong,กะปง,Kapong
82,พังงา,8204,82040000,อำเภอตะกั่วทุ่ง,Amphoe Takua Thung,ตะกั่วทุ่ง,Takua Thung
82,พังงา,8205,82050000,อำเภอตะกั่วป่า,Amphoe Takua Pa,ตะกั่วป่า,Takua Pa
82,พังงา,8206,82060000,อำเภอคุระบุรี,Amphoe Khura Buri,คุระบุรี,Khura Buri
82,พังงา,8207,82070000,อำเภอทับปุด,Amphoe Thap Put,ทับปุด,Thap Put
82,พังงา,8208,82080000,อำเภอท้ายเหมือง  ,Amphoe Thai Mueang,ท้ายเหมือง,Thai Mueang
83,ภูเก็ต,8301,83010000,อำเภอเมืองภูเก็ต,Amphoe Mueang Phuket,เมืองภูเก็ต,Mueang Phuket
83,ภูเก็ต,8302,83020000,อำเภอกะทู้,Amphoe Kathu,กะทู้,Kathu
83,ภูเก็ต,8303,83030000,อำเภอถลาง,Amphoe Thalang,ถลาง,Thalang
84,สุราษฎร์ธานี,8401,84010000,อำเภอเมืองสุราษฎร์ธานี,Amphoe Mueang Surat Thani,เมืองสุราษฎร์ธานี,Mueang Surat Thani
84,สุราษฎร์ธานี,8402,84020000,อำเภอกาญจนดิษฐ์,Amphoe Kanchanadit,กาญจนดิษฐ์,Kanchanadit
84,สุราษฎร์ธานี,8403,84030000,อำเภอดอนสัก,Amphoe Don Sak,ดอนสัก,Don Sak
84,สุราษฎร์ธานี,8404,84040000,อำเภอเกาะสมุย,Amphoe Ko Samui,เกาะสมุย,Ko Samui
84,สุราษฎร์ธานี,8405,84050000,อำเภอเกาะพะงัน,Amphoe Ko Pha-ngan,เกาะพะงัน,Ko Pha-ngan
84,สุราษฎร์ธานี,8406,84060000,อำเภอไชยา,Amphoe Chaiya,ไชยา,Chaiya
84,สุราษฎร์ธานี,8407,84070000,อำเภอท่าชนะ,Amphoe Tha Chana,ท่าชนะ,Tha Chana
84,สุราษฎร์ธานี,8408,84080000,อำเภอคีรีรัฐนิคม,Amphoe Khiri Rat  Nikhom,คีรีรัฐนิคม,Khiri Rat  Nikhom
84,สุราษฎร์ธานี,8409,84090000,อำเภอบ้านตาขุน,Amphoe Ban Ta Khun,บ้านตาขุน,Ban Ta Khun
84,สุราษฎร์ธานี,8410,84100000,อำเภอพนม,Amphoe Phanom,พนม,Phanom
84,สุราษฎร์ธานี,8411,84110000,อำเภอท่าฉาง,Amphoe Tha Chang,ท่าฉาง,Tha Chang
84,สุราษฎร์ธานี,8412,84120000,อำเภอบ้านนาสาร,Amphoe Ban Na San,บ้านนาสาร,Ban Na San
84,สุราษฎร์ธานี,8413,84130000,อำเภอบ้านนาเดิม,Amphoe Ban Na Doem,บ้านนาเดิม,Ban Na Doem
84,สุราษฎร์ธานี,8414,84140000,อำเภอเคียนซา,Amphoe Khian Sa,เคียนซา,Khian Sa
84,สุราษฎร์ธานี,8415,84150000,อำเภอเวียงสระ,Amphoe Wiang Sa,เวียงสระ,Wiang Sa
84,สุราษฎร์ธานี,8416,84160000,อำเภอพระแสง,Amphoe Phrasaeng,พระแสง,Phrasaeng
84,สุราษฎร์ธานี,8417,84170000,อำเภอพุนพิน,Amphoe Phunphin,พุนพิน,Phunphin
84,สุราษฎร์ธานี,8418,84180000,อำเภอชัยบุรี,Amphoe Chai Buri,ชัยบุรี,Chai Buri
84,สุราษฎร์ธานี,8419,84190000,อำเภอวิภาวดี,Amphoe Vibhavadi,วิภาวดี,Vibhavadi
85,ระนอง,8501,85010000,อำเภอเมืองระนอง,Amphoe Mueang Ranong,เมืองระนอง,Mueang Ranong
85,ระนอง,8502,85020000,อำเภอละอุ่น,Amphoe La-un,ละอุ่น,La-un
85,ระนอง,8503,85030000,อำเภอกะเปอร์,Amphoe Kapoe,กะเปอร์,Kapoe
85,ระนอง,8504,85040000,อำเภอกระบุรี,Amphoe Kra Buri,กระบุรี,Kra Buri
85,ระนอง,8505,85050000,อำเภอสุขสำราญ,Amphoe Suk Samran,สุขสำราญ,Suk Samran
86,ชุมพร,8601,86010000,อำเภอเมืองชุมพร,Amphoe Mueang Chumphon,เมืองชุมพร,Mueang Chumphon
86,ชุมพร,8602,86020000,อำเภอท่าแซะ,Amphoe Tha Sae,ท่าแซะ,Tha Sae
86,ชุมพร,8603,86030000,อำเภอปะทิว,Amphoe Pathio,ปะทิว,Pathio
86,ชุมพร,8604,86040000,อำเภอหลังสวน  ,Amphoe Lang Suan,หลังสวน,Lang Suan
86,ชุมพร,8605,86050000,อำเภอละแม,Amphoe Lamae,ละแม,Lamae
86,ชุมพร,8606,86060000,อำเภอพะโต๊ะ,Amphoe Phato,พะโต๊ะ,Phato
86,ชุมพร,8607,86070000,อำเภอสวี,Amphoe Sawi,สวี,Sawi
86,ชุมพร,8608,86080000,อำเภอทุ่งตะโก,Amphoe Thung Tako,ทุ่งตะโก,Thung Tako
90,สงขลา,9001,90010000,อำเภอเมืองสงขลา,Amphoe Mueang Songkhla,เมืองสงขลา,Mueang Songkhla
90,สงขลา,9002,90020000,อำเภอสทิงพระ,Amphoe Sathing Phra,สทิงพระ,Sathing Phra
90,สงขลา,9003,90030000,อำเภอจะนะ,Amphoe Chana,จะนะ,Chana
90,สงขลา,9004,90040000,อำเภอนาทวี,Amphoe Na Thawi,นาทวี,Na Thawi
90,สงขลา,9005,90050000,อำเภอเทพา,Amphoe Thepha,เทพา,Thepha
90,สงขลา,9006,90060000,อำเภอสะบ้าย้อย,Amphoe Saba Yoi,สะบ้าย้อย,Saba Yoi
90,สงขลา,9007,90070000,อำเภอระโนด,Amphoe Ranot,ระโนด,Ranot
90,สงขลา,9008,90080000,อำเภอกระแสสินธุ์,Amphoe Krasae Sin,กระแสสินธุ์,Krasae Sin
90,สงขลา,9009,90090000,อำเภอรัตภูมิ,Amphoe Rattaphum,รัตภูมิ,Rattaphum
90,สงขลา,9010,90100000,อำเภอสะเดา,Amphoe Sadao,สะเดา,Sadao
90,สงขลา,9011,90110000,อำเภอหาดใหญ่,Amphoe Hat Yai,หาดใหญ่,Hat Yai
90,สงขลา,9012,90120000,อำเภอนาหม่อม,Amphoe Na Mom,นาหม่อม,Na Mom
90,สงขลา,9013,90130000,อำเภอควนเนียง,Amphoe Khuan Niang,ควนเนียง,Khuan Niang
90,สงขลา,9014,90140000,อำเภอบางกล่ำ,Amphoe Bang Klam,บางกล่ำ,Bang Klam
90,สงขลา,9015,90150000,อำเภอสิงหนคร  ,Amphoe Singhanakhon,สิงหนคร,Singhanakhon
90,สงขลา,9016,90160000,อำเภอคลองหอยโข่ง,Amphoe Khlong Hoi Khong,คลองหอยโข่ง,Khlong Hoi Khong
91,สตูล,9101,91010000,อำเภอเมืองสตูล,Amphoe Mueang Satun,เมืองสตูล,Mueang Satun
91,สตูล,9102,91020000,อำเภอควนโดน,Amphoe Khuan Don,ควนโดน,Khuan Don
91,สตูล,9103,91030000,อำเภอควนกาหลง,Amphoe Khuan Kalong,ควนกาหลง,Khuan Kalong
91,สตูล,9104,91040000,อำเภอท่าแพ,Amphoe Tha Phae,ท่าแพ,Tha Phae
91,สตูล,9105,91050000,อำเภอละงู,Amphoe La-ngu,ละงู,La-ngu
91,สตูล,9106,91060000,อำเภอทุ่งหว้า,Amphoe Thung Wa,ทุ่งหว้า,Thung Wa
91,สตูล,9107,91070000,อำเภอมะนัง,Amphoe Manang,มะนัง,Manang
92,ตรัง,9201,92010000,อำเภอเมืองตรัง,Amphoe Mueang Trang,เมืองตรัง,Mueang Trang
92,ตรัง,9202,92020000,อำเภอกันตัง,Amphoe Kantang,กันตัง,Kantang
92,ตรัง,9203,92030000,อำเภอย่านตาขาว,Amphoe Yan Ta Khao,ย่านตาขาว,Yan Ta Khao
92,ตรัง,9204,92040000,อำเภอปะเหลียน,Amphoe Palian,ปะเหลียน,Palian
92,ตรัง,9205,92050000,อำเภอสิเกา,Amphoe Sikao,สิเกา,Sikao
92,ตรัง,9206,92060000,อำเภอห้วยยอด,Amphoe Huai Yot,ห้วยยอด,Huai Yot
92,ตรัง,9207,92070000,อำเภอวังวิเศษ,Amphoe Wang Wiset,วังวิเศษ,Wang Wiset
92,ตรัง,9208,92080000,อำเภอนาโยง,Amphoe Na Yong,นาโยง,Na Yong
92,ตรัง,9209,92090000,อำเภอรัษฎา,Amphoe Ratsada,รัษฎา,Ratsada
92,ตรัง,9210,92100000,อำเภอหาดสำราญ,Amphoe Hat Samran,หาดสำราญ,Hat Samran
93,พัทลุง,9301,93010000,อำเภอเมืองพัทลุง,Amphoe Mueang Phatthalung,เมืองพัทลุง,Mueang Phatthalung
93,พัทลุง,9302,93020000,อำเภอกงหรา,Amphoe Kong Ra,กงหรา,Kong Ra
93,พัทลุง,9303,93030000,อำเภอเขาชัยสน,Amphoe Khao Chaison,เขาชัยสน,Khao Chaison
93,พัทลุง,9304,93040000,อำเภอตะโหมด,Amphoe Tamot,ตะโหมด,Tamot
93,พัทลุง,9305,93050000,อำเภอควนขนุน,Amphoe Khuan Khanun,ควนขนุน,Khuan Khanun
93,พัทลุง,9306,93060000,อำเภอปากพะยูน,Amphoe Pak Phayun,ปากพะยูน,Pak Phayun
93,พัทลุง,9307,93070000,อำเภอศรีบรรพต,Amphoe Si Banphot,ศรีบรรพต,Si Banphot
93,พัทลุง,9308,93080000,อำเภอป่าบอน,Amphoe Pa Bon,ป่าบอน,Pa Bon
93,พัทลุง,9309,93090000,อำเภอบางแก้ว,Amphoe Bang Kaeo,บางแก้ว,Bang Kaeo
93,พัทลุง,9310,93100000,อำเภอป่าพะยอม,Amphoe Pa Phayom,ป่าพะยอม,Pa Phayom
93,พัทลุง,9311,93110000,อำเภอศรีนครินทร์,Amphoe Srinagarindra,ศรีนครินทร์,Srinagarindra
94,ปัตตานี,9401,94010000,อำเภอเมืองปัตตานี,Amphoe Mueang Pattani,เมืองปัตตานี,Mueang Pattani
94,ปัตตานี,9402,94020000,อำเภอโคกโพธิ์,Amphoe Khok Pho,โคกโพธิ์,Khok Pho
94,ปัตตานี,9403,94030000,อำเภอหนองจิก,Amphoe Nong Chik,หนองจิก,Nong Chik
94,ปัตตานี,9404,94040000,อำเภอปะนาเระ,Amphoe Panare,ปะนาเระ,Panare
94,ปัตตานี,9405,94050000,อำเภอมายอ,Amphoe Mayo,มายอ,Mayo
94,ปัตตานี,9406,94060000,อำเภอทุ่งยางแดง,Amphoe Thung Yang Daeng,ทุ่งยางแดง,Thung Yang Daeng
94,ปัตตานี,9407,94070000,อำเภอสายบุรี,Amphoe Sai Buri,สายบุรี,Sai Buri
94,ปัตตานี,9408,94080000,อำเภอไม้แก่น,Amphoe Mai Kaen,ไม้แก่น,Mai Kaen
94,ปัตตานี,9409,94090000,อำเภอยะหริ่ง,Amphoe Yaring,ยะหริ่ง,Yaring
94,ปัตตานี,9410,94100000,อำเภอยะรัง,Amphoe Yarang,ยะรัง,Yarang
94,ปัตตานี,9411,94110000,อำเภอกะพ้อ,Amphoe Kapho,กะพ้อ,Kapho
94,ปัตตานี,9412,94120000,อำเภอแม่ลาน,Amphoe Mae Lan,แม่ลาน,Mae Lan
95,ยะลา,9501,95010000,อำเภอเมืองยะลา,Amphoe Mueang Yala,เมืองยะลา,Mueang Yala
95,ยะลา,9502,95020000,อำเภอเบตง,Amphoe Betong,เบตง,Betong
95,ยะลา,9503,95030000,อำเภอบันนังสตา,Amphoe Bannang Sata,บันนังสตา,Bannang Sata
95,ยะลา,9504,95040000,อำเภอธารโต,Amphoe Than To,ธารโต,Than To
95,ยะลา,9505,95050000,อำเภอยะหา,Amphoe Yaha,ยะหา,Yaha
95,ยะลา,9506,95060000,อำเภอรามัน,Amphoe Raman,รามัน,Raman
95,ยะลา,9507,95070000,อำเภอกาบัง,Amphoe Kabang,กาบัง,Kabang
95,ยะลา,9508,95080000,อำเภอกรงปินัง,Amphoe Krong Pinang,กรงปินัง,Krong Pinang
96,นราธิวาส,9601,96010000,อำเภอเมืองนราธิวาส,Amphoe Mueang Narathiwat,เมืองนราธิวาส,Mueang Narathiwat
96,นราธิวาส,9602,96020000,อำเภอตากใบ,Amphoe Tak Bai,ตากใบ,Tak Bai
96,นราธิวาส,9603,96030000,อำเภอบาเจาะ,Amphoe Bacho,บาเจาะ,Bacho
96,นราธิวาส,9604,96040000,อำเภอยี่งอ,Amphoe Yi-ngo,ยี่งอ,Yi-ngo
96,นราธิวาส,9605,96050000,อำเภอระแงะ,Amphoe Ra-ngae,ระแงะ,Ra-ngae
96,นราธิวาส,9606,96060000,อำเภอรือเสาะ,Amphoe Rueso,รือเสาะ,Rueso
96,นราธิวาส,9607,96070000,อำเภอศรีสาคร,Amphoe Si Sakhon,ศรีสาคร,Si Sakhon
96,นราธิวาส,9608,96080000,อำเภอแว้ง,Amphoe Waeng,แว้ง,Waeng
96,นราธิวาส,9609,96090000,อำเภอสุคิริน,Amphoe Sukhirin,สุคิริน,Sukhirin
96,นราธิวาส,9610,96100000,อำเภอสุไหงโก-ลก,Amphoe Su-ngai Kolok,สุไหงโก-ลก,Su-ngai Kolok
96,นราธิวาส,9611,96110000,อำเภอสุไหงปาดี,Amphoe Su-ngai Padi,สุไหงปาดี,Su-ngai Padi
96,นราธิวาส,9612,96120000,อำเภอจะแนะ,Amphoe Chanae,จะแนะ,Chanae
96,นราธิวาส,9613,96130000,อำเภอเจาะไอร้อง,Amphoe Cho-airong,เจาะไอร้อง,Cho-airong
